Avg.Latency,Avg.Packetloss,misc_fact1,misc_fact2,misc_fact3,misc_fact4,misc_fact5,sw_fact1,sw_fact2,sw_fact3,sw_fact4,Domain Regn. date,Domain Existance date,Orgn.Regn.date,Avg.Throughput,hw_fact1,hw_fact2,hw_fact3,Sum_Desc
325,2.04497810576682,Compatiable,UnAuthorizedAccess,ReasonableSubscription,PoorDesign,NotProneToHackers,OwnProtocol,IneffectiveProtocol,UnDefinedFileLimits,ProperFirewalls,1999-01-27,1999-11-01,1998-04-25,161.487164941871,Hardwarecompatiability,OutdatedRouter,ManyDevices,AnomLikely
448,0.568216423469399,InCompatiable,AuthorizedAccess,ReasonableSubscription,GoodDesign,ProneToHackers,CommonProtocol,EffectiveProtocol,DefinedFileLimits,ProperFirewalls,2004-10-11,2005-06-05,2004-03-27,81.7916406851292,Hardwarecompatiability,GoodRouter,ReasonableDevices,NoAnomaly
314,0.56605473041062,Compatiable,AuthorizedAccess,ReasonableSubscription,PoorDesign,ProneToHackers,CommonProtocol,IneffectiveProtocol,DefinedFileLimits,ImProperFirewalls,2003-08-11,2005-05-13,2002-12-15,149.364448794058,Hardwarecompatiability,OutdatedRouter,ReasonableDevices,AnomLikely
108,1.33927701674589,Compatiable,UnAuthorizedAccess,OverSubscription,PoorDesign,ProneToHackers,OwnProtocol,EffectiveProtocol,DefinedFileLimits,ImProperFirewalls,2001-06-18,2002-04-23,2000-02-04,110.659099314223,HardwareIncompatiability,OutdatedRouter,ManyDevices,AnomMostLikely
689,0.77468444398791,Compatiable,UnAuthorizedAccess,OverSubscription,PoorDesign,ProneToHackers,CommonProtocol,EffectiveProtocol,UnDefinedFileLimits,ImProperFirewalls,2013-07-14,2014-03-27,2013-05-17,157.75015351849,Hardwarecompatiability,GoodRouter,ManyDevices,AnomLikely
541,1.30193230278271,Compatiable,AuthorizedAccess,ReasonableSubscription,PoorDesign,NotProneToHackers,CommonProtocol,EffectiveProtocol,UnDefinedFileLimits,ProperFirewalls,2003-04-28,2004-10-06,2002-02-20,17.9241513235168,HardwareIncompatiability,GoodRouter,ManyDevices,AnomLikely
98,0.401821124041633,Compatiable,AuthorizedAccess,OverSubscription,PoorDesign,ProneToHackers,CommonProtocol,EffectiveProtocol,DefinedFileLimits,ProperFirewalls,2017-09-21,2017-11-29,2016-07-13,53.9844909055187,HardwareIncompatiability,OutdatedRouter,ManyDevices,AnomLikely
237,2.60006220644633,Compatiable,AuthorizedAccess,ReasonableSubscription,GoodDesign,NotProneToHackers,CommonProtocol,IneffectiveProtocol,UnDefinedFileLimits,ImProperFirewalls,2013-09-08,2014-02-15,2012-01-25,96.7317730122033,Hardwarecompatiability,GoodRouter,ManyDevices,AnomLikely
406,1.66078486037766,Compatiable,AuthorizedAccess,OverSubscription,PoorDesign,NotProneToHackers,CommonProtocol,IneffectiveProtocol,DefinedFileLimits,ProperFirewalls,2003-09-05,2004-01-02,2003-03-10,42.3190666397749,HardwareIncompatiability,OutdatedRouter,ManyDevices,AnomLikely
562,1.7360327055143,InCompatiable,AuthorizedAccess,ReasonableSubscription,PoorDesign,ProneToHackers,OwnProtocol,IneffectiveProtocol,DefinedFileLimits,ProperFirewalls,2014-06-27,2015-10-24,2013-12-20,49.3163080694536,Hardwarecompatiability,GoodRouter,ReasonableDevices,AnomLikely
713,2.58132457741113,Compatiable,UnAuthorizedAccess,OverSubscription,PoorDesign,NotProneToHackers,CommonProtocol,EffectiveProtocol,DefinedFileLimits,ProperFirewalls,2011-08-14,2013-01-23,2010-11-24,98.6358852819373,HardwareIncompatiability,OutdatedRouter,ManyDevices,AnomLikely
684,2.41648259034158,Compatiable,UnAuthorizedAccess,OverSubscription,PoorDesign,NotProneToHackers,OwnProtocol,EffectiveProtocol,DefinedFileLimits,ImProperFirewalls,2000-02-07,2001-08-06,1999-07-25,109.275885463313,HardwareIncompatiability,GoodRouter,ManyDevices,AnomLikely
624,0.697391059749488,Compatiable,UnAuthorizedAccess,OverSubscription,GoodDesign,NotProneToHackers,OwnProtocol,IneffectiveProtocol,DefinedFileLimits,ImProperFirewalls,2019-08-15,2021-03-17,2017-11-12,154.753439918634,Hardwarecompatiability,GoodRouter,ReasonableDevices,AnomLikely
345,0.793532079287364,Compatiable,AuthorizedAccess,OverSubscription,PoorDesign,NotProneToHackers,OwnProtocol,IneffectiveProtocol,UnDefinedFileLimits,ProperFirewalls,2002-01-03,2003-08-26,2000-08-09,173.292949602292,HardwareIncompatiability,OutdatedRouter,ManyDevices,AnomMostLikely
203,1.22261134353472,InCompatiable,UnAuthorizedAccess,ReasonableSubscription,PoorDesign,NotProneToHackers,CommonProtocol,EffectiveProtocol,UnDefinedFileLimits,ProperFirewalls,2004-01-31,2005-04-11,2004-01-20,88.2404842289048,HardwareIncompatiability,GoodRouter,ReasonableDevices,AnomLikely
233,1.69395652586576,Compatiable,AuthorizedAccess,ReasonableSubscription,PoorDesign,NotProneToHackers,OwnProtocol,EffectiveProtocol,UnDefinedFileLimits,ProperFirewalls,2009-06-03,2010-08-28,2009-02-11,68.420939336941,Hardwarecompatiability,OutdatedRouter,ManyDevices,AnomLikely
773,2.70569607093581,InCompatiable,UnAuthorizedAccess,OverSubscription,PoorDesign,ProneToHackers,OwnProtocol,IneffectiveProtocol,UnDefinedFileLimits,ProperFirewalls,2009-11-22,2011-04-25,2008-05-08,23.7916729412754,HardwareIncompatiability,GoodRouter,ManyDevices,AnomMostLikely
156,1.35766442142822,Compatiable,UnAuthorizedAccess,ReasonableSubscription,PoorDesign,NotProneToHackers,OwnProtocol,IneffectiveProtocol,UnDefinedFileLimits,ImProperFirewalls,2007-01-13,2007-09-17,2005-05-14,56.3119481464682,Hardwarecompatiability,GoodRouter,ReasonableDevices,AnomLikely
412,1.81512048702085,Compatiable,UnAuthorizedAccess,ReasonableSubscription,PoorDesign,NotProneToHackers,OwnProtocol,EffectiveProtocol,DefinedFileLimits,ProperFirewalls,2006-05-08,2008-03-10,2004-12-16,27.6517620073018,HardwareIncompatiability,GoodRouter,ReasonableDevices,AnomLikely
778,0.890914576763222,Compatiable,UnAuthorizedAccess,ReasonableSubscription,PoorDesign,ProneToHackers,OwnProtocol,EffectiveProtocol,UnDefinedFileLimits,ProperFirewalls,2001-05-09,2001-11-05,2000-03-04,21.5853795374382,HardwareIncompatiability,OutdatedRouter,ReasonableDevices,AnomLikely
687,2.78236026091838,InCompatiable,UnAuthorizedAccess,ReasonableSubscription,GoodDesign,ProneToHackers,OwnProtocol,EffectiveProtocol,DefinedFileLimits,ImProperFirewalls,2014-06-19,2014-07-23,2012-11-29,78.3513195024942,Hardwarecompatiability,OutdatedRouter,ReasonableDevices,AnomLikely
498,0.718176721196622,InCompatiable,AuthorizedAccess,OverSubscription,PoorDesign,NotProneToHackers,OwnProtocol,IneffectiveProtocol,UnDefinedFileLimits,ProperFirewalls,2004-08-19,2005-12-05,2003-12-27,76.9559335688982,HardwareIncompatiability,GoodRouter,ManyDevices,AnomMostLikely
364,1.10294698384364,InCompatiable,UnAuthorizedAccess,OverSubscription,PoorDesign,ProneToHackers,CommonProtocol,IneffectiveProtocol,DefinedFileLimits,ImProperFirewalls,2000-04-18,2000-07-05,1999-06-16,53.7678958559239,HardwareIncompatiability,OutdatedRouter,ReasonableDevices,AnomMostLikely
545,2.19882315214438,InCompatiable,UnAuthorizedAccess,ReasonableSubscription,GoodDesign,ProneToHackers,OwnProtocol,IneffectiveProtocol,UnDefinedFileLimits,ImProperFirewalls,2004-07-10,2005-04-04,2003-05-20,56.7886891032743,Hardwarecompatiability,OutdatedRouter,ManyDevices,AnomMostLikely
360,1.23107825802469,InCompatiable,AuthorizedAccess,ReasonableSubscription,GoodDesign,ProneToHackers,OwnProtocol,EffectiveProtocol,UnDefinedFileLimits,ImProperFirewalls,2003-09-23,2005-06-27,2003-02-15,177.208716928088,Hardwarecompatiability,GoodRouter,ManyDevices,AnomLikely
355,2.51700063655028,Compatiable,UnAuthorizedAccess,OverSubscription,GoodDesign,NotProneToHackers,OwnProtocol,IneffectiveProtocol,DefinedFileLimits,ImProperFirewalls,2005-05-20,2005-07-04,2003-11-03,170.607708790204,HardwareIncompatiability,OutdatedRouter,ReasonableDevices,AnomLikely
720,1.25035560921172,Compatiable,AuthorizedAccess,OverSubscription,GoodDesign,ProneToHackers,CommonProtocol,IneffectiveProtocol,DefinedFileLimits,ProperFirewalls,2007-11-26,2008-08-05,2007-08-11,132.392562355454,Hardwarecompatiability,GoodRouter,ManyDevices,AnomLikely
639,0.651716069182287,Compatiable,UnAuthorizedAccess,OverSubscription,GoodDesign,NotProneToHackers,CommonProtocol,IneffectiveProtocol,DefinedFileLimits,ProperFirewalls,2010-07-18,2011-06-12,2009-01-30,156.545023337984,HardwareIncompatiability,OutdatedRouter,ReasonableDevices,AnomLikely
300,1.38944925298168,InCompatiable,UnAuthorizedAccess,OverSubscription,PoorDesign,NotProneToHackers,OwnProtocol,EffectiveProtocol,UnDefinedFileLimits,ImProperFirewalls,2011-06-09,2012-10-23,2009-09-18,92.9400656420412,Hardwarecompatiability,OutdatedRouter,ReasonableDevices,AnomMostLikely
379,0.058772602011521,InCompatiable,UnAuthorizedAccess,ReasonableSubscription,GoodDesign,ProneToHackers,OwnProtocol,IneffectiveProtocol,UnDefinedFileLimits,ImProperFirewalls,2008-08-15,2010-03-07,2008-08-11,122.389708864301,Hardwarecompatiability,GoodRouter,ReasonableDevices,AnomLikely
644,2.52801521414928,Compatiable,UnAuthorizedAccess,ReasonableSubscription,GoodDesign,NotProneToHackers,CommonProtocol,EffectiveProtocol,UnDefinedFileLimits,ProperFirewalls,2015-07-25,2017-05-26,2014-08-08,31.7812442867218,HardwareIncompatiability,GoodRouter,ReasonableDevices,NoAnomaly
140,2.88650007944183,Compatiable,AuthorizedAccess,ReasonableSubscription,PoorDesign,ProneToHackers,CommonProtocol,IneffectiveProtocol,UnDefinedFileLimits,ImProperFirewalls,2014-10-09,2016-05-30,2013-12-19,42.8950188880742,Hardwarecompatiability,GoodRouter,ManyDevices,AnomLikely
242,0.950869554615134,InCompatiable,UnAuthorizedAccess,ReasonableSubscription,GoodDesign,NotProneToHackers,CommonProtocol,IneffectiveProtocol,UnDefinedFileLimits,ImProperFirewalls,2007-03-04,2008-12-18,2005-12-30,73.6922537911096,HardwareIncompatiability,GoodRouter,ReasonableDevices,AnomLikely
411,0.971070980718072,InCompatiable,AuthorizedAccess,OverSubscription,GoodDesign,ProneToHackers,CommonProtocol,EffectiveProtocol,UnDefinedFileLimits,ImProperFirewalls,2012-06-13,2014-04-04,2011-06-26,78.3705038087912,Hardwarecompatiability,OutdatedRouter,ManyDevices,AnomLikely
499,2.98884012580897,Compatiable,UnAuthorizedAccess,OverSubscription,GoodDesign,ProneToHackers,OwnProtocol,IneffectiveProtocol,UnDefinedFileLimits,ImProperFirewalls,2014-03-10,2014-09-26,2013-07-09,94.8751813958401,HardwareIncompatiability,GoodRouter,ManyDevices,AnomMostLikely
277,0.572820596144768,Compatiable,AuthorizedAccess,OverSubscription,GoodDesign,NotProneToHackers,OwnProtocol,EffectiveProtocol,DefinedFileLimits,ImProperFirewalls,2009-12-03,2009-12-10,2008-12-10,72.7756575180063,HardwareIncompatiability,OutdatedRouter,ReasonableDevices,AnomLikely
476,2.18552486592772,Compatiable,AuthorizedAccess,OverSubscription,PoorDesign,NotProneToHackers,OwnProtocol,EffectiveProtocol,UnDefinedFileLimits,ProperFirewalls,2010-09-20,2012-06-23,2010-05-22,16.2767085069671,HardwareIncompatiability,OutdatedRouter,ManyDevices,AnomLikely
540,1.50672418949429,InCompatiable,AuthorizedAccess,ReasonableSubscription,PoorDesign,ProneToHackers,CommonProtocol,IneffectiveProtocol,UnDefinedFileLimits,ProperFirewalls,2017-04-25,2018-08-24,2015-10-19,98.0638940952682,Hardwarecompatiability,GoodRouter,ReasonableDevices,AnomLikely
669,1.17954597847226,Compatiable,AuthorizedAccess,OverSubscription,PoorDesign,ProneToHackers,OwnProtocol,EffectiveProtocol,DefinedFileLimits,ProperFirewalls,2001-06-22,2003-01-06,2001-01-16,24.4155467681151,Hardwarecompatiability,OutdatedRouter,ManyDevices,AnomLikely
203,0.804599183474558,Compatiable,UnAuthorizedAccess,OverSubscription,GoodDesign,ProneToHackers,CommonProtocol,EffectiveProtocol,UnDefinedFileLimits,ProperFirewalls,2005-06-04,2006-01-31,2004-01-21,73.6749935557605,Hardwarecompatiability,GoodRouter,ReasonableDevices,AnomLikely
727,0.820136502496832,Compatiable,UnAuthorizedAccess,ReasonableSubscription,PoorDesign,NotProneToHackers,OwnProtocol,IneffectiveProtocol,UnDefinedFileLimits,ImProperFirewalls,2012-06-07,2014-02-25,2012-04-09,46.9565478692171,Hardwarecompatiability,OutdatedRouter,ReasonableDevices,AnomLikely
586,1.59307966624946,Compatiable,AuthorizedAccess,OverSubscription,GoodDesign,ProneToHackers,CommonProtocol,IneffectiveProtocol,UnDefinedFileLimits,ImProperFirewalls,2001-06-19,2002-04-04,2000-11-08,63.5619239082543,Hardwarecompatiability,GoodRouter,ManyDevices,AnomLikely
99,0.807779851617379,InCompatiable,UnAuthorizedAccess,ReasonableSubscription,GoodDesign,ProneToHackers,CommonProtocol,IneffectiveProtocol,UnDefinedFileLimits,ImProperFirewalls,2006-06-02,2006-09-22,2005-03-23,117.084837796514,Hardwarecompatiability,OutdatedRouter,ManyDevices,AnomMostLikely
740,1.4635575931169,InCompatiable,UnAuthorizedAccess,OverSubscription,PoorDesign,NotProneToHackers,CommonProtocol,IneffectiveProtocol,UnDefinedFileLimits,ImProperFirewalls,2008-08-04,2009-05-14,2008-06-12,35.1473382331818,HardwareIncompatiability,OutdatedRouter,ReasonableDevices,AnomMostLikely
333,2.22421999110273,Compatiable,AuthorizedAccess,ReasonableSubscription,PoorDesign,ProneToHackers,CommonProtocol,EffectiveProtocol,DefinedFileLimits,ProperFirewalls,2004-09-11,2005-04-23,2003-09-16,38.7425196260299,HardwareIncompatiability,GoodRouter,ReasonableDevices,NoAnomaly
327,1.82612291595138,Compatiable,UnAuthorizedAccess,OverSubscription,GoodDesign,ProneToHackers,CommonProtocol,IneffectiveProtocol,DefinedFileLimits,ImProperFirewalls,2003-10-28,2004-08-10,2003-02-08,96.8163957239377,Hardwarecompatiability,OutdatedRouter,ManyDevices,AnomLikely
759,1.39403070368546,Compatiable,UnAuthorizedAccess,ReasonableSubscription,GoodDesign,ProneToHackers,CommonProtocol,EffectiveProtocol,UnDefinedFileLimits,ProperFirewalls,2003-07-02,2003-10-25,2001-10-24,21.2376566304205,Hardwarecompatiability,OutdatedRouter,ReasonableDevices,AnomLikely
328,1.05744144741373,InCompatiable,UnAuthorizedAccess,OverSubscription,GoodDesign,NotProneToHackers,CommonProtocol,IneffectiveProtocol,UnDefinedFileLimits,ProperFirewalls,2013-05-31,2015-03-16,2011-08-08,88.8349756814881,Hardwarecompatiability,OutdatedRouter,ManyDevices,AnomLikely
366,0.446619870483891,Compatiable,UnAuthorizedAccess,ReasonableSubscription,GoodDesign,ProneToHackers,CommonProtocol,IneffectiveProtocol,DefinedFileLimits,ProperFirewalls,2012-05-14,2013-01-13,2010-08-27,139.241231134852,HardwareIncompatiability,GoodRouter,ReasonableDevices,AnomLikely
542,1.6742862418935,Compatiable,AuthorizedAccess,ReasonableSubscription,PoorDesign,NotProneToHackers,CommonProtocol,EffectiveProtocol,UnDefinedFileLimits,ImProperFirewalls,2015-10-02,2017-03-07,2014-10-19,80.171900741993,Hardwarecompatiability,OutdatedRouter,ManyDevices,AnomLikely
140,1.04981538190189,Compatiable,AuthorizedAccess,ReasonableSubscription,PoorDesign,ProneToHackers,CommonProtocol,IneffectiveProtocol,DefinedFileLimits,ProperFirewalls,2001-02-20,2002-10-25,1999-09-12,57.3561471176004,Hardwarecompatiability,OutdatedRouter,ManyDevices,AnomLikely
671,1.28391277067051,InCompatiable,AuthorizedAccess,ReasonableSubscription,GoodDesign,ProneToHackers,OwnProtocol,EffectiveProtocol,UnDefinedFileLimits,ImProperFirewalls,2012-11-18,2014-03-10,2012-10-11,80.7173534847164,Hardwarecompatiability,OutdatedRouter,ReasonableDevices,AnomLikely
473,2.47568392227561,Compatiable,UnAuthorizedAccess,ReasonableSubscription,GoodDesign,NotProneToHackers,CommonProtocol,EffectiveProtocol,DefinedFileLimits,ImProperFirewalls,2000-09-10,2000-09-17,1998-11-12,19.6095439785099,HardwareIncompatiability,GoodRouter,ManyDevices,AnomLikely
676,2.43486692846723,Compatiable,AuthorizedAccess,ReasonableSubscription,PoorDesign,NotProneToHackers,OwnProtocol,IneffectiveProtocol,UnDefinedFileLimits,ProperFirewalls,2002-04-21,2003-06-28,2001-06-17,179.31381424069,Hardwarecompatiability,GoodRouter,ReasonableDevices,AnomLikely
303,0.512621914473088,Compatiable,AuthorizedAccess,OverSubscription,GoodDesign,NotProneToHackers,OwnProtocol,EffectiveProtocol,UnDefinedFileLimits,ProperFirewalls,2008-08-15,2008-11-18,2007-09-23,89.789221295522,Hardwarecompatiability,GoodRouter,ReasonableDevices,NoAnomaly
263,2.72017413379273,InCompatiable,AuthorizedAccess,OverSubscription,GoodDesign,NotProneToHackers,OwnProtocol,EffectiveProtocol,UnDefinedFileLimits,ImProperFirewalls,2015-10-06,2016-10-11,2015-08-12,92.2526757283157,Hardwarecompatiability,GoodRouter,ManyDevices,AnomLikely
777,0.728238151156913,Compatiable,UnAuthorizedAccess,ReasonableSubscription,PoorDesign,ProneToHackers,CommonProtocol,EffectiveProtocol,DefinedFileLimits,ProperFirewalls,1999-08-20,2000-07-21,1998-01-31,75.9693759746428,HardwareIncompatiability,OutdatedRouter,ReasonableDevices,AnomLikely
473,0.024550878534679,InCompatiable,UnAuthorizedAccess,OverSubscription,GoodDesign,ProneToHackers,CommonProtocol,EffectiveProtocol,UnDefinedFileLimits,ProperFirewalls,2002-07-11,2004-04-08,2002-05-29,24.1098750616229,HardwareIncompatiability,OutdatedRouter,ReasonableDevices,AnomLikely
480,1.866554080015,InCompatiable,AuthorizedAccess,OverSubscription,PoorDesign,NotProneToHackers,OwnProtocol,EffectiveProtocol,UnDefinedFileLimits,ProperFirewalls,2015-08-01,2016-07-05,2015-01-27,38.9081230843676,HardwareIncompatiability,GoodRouter,ManyDevices,AnomLikely
530,0.99412915248841,InCompatiable,AuthorizedAccess,ReasonableSubscription,PoorDesign,NotProneToHackers,CommonProtocol,IneffectiveProtocol,DefinedFileLimits,ProperFirewalls,2016-07-16,2017-04-06,2016-01-16,115.127648224864,Hardwarecompatiability,OutdatedRouter,ManyDevices,AnomLikely
319,2.79315020042943,InCompatiable,UnAuthorizedAccess,OverSubscription,GoodDesign,NotProneToHackers,CommonProtocol,IneffectiveProtocol,DefinedFileLimits,ProperFirewalls,2010-08-20,2012-04-25,2008-12-10,75.0034695051388,HardwareIncompatiability,GoodRouter,ReasonableDevices,AnomLikely
642,1.21756127646412,Compatiable,UnAuthorizedAccess,ReasonableSubscription,PoorDesign,NotProneToHackers,OwnProtocol,IneffectiveProtocol,UnDefinedFileLimits,ProperFirewalls,2018-02-11,2019-02-17,2017-01-29,66.5693629315676,Hardwarecompatiability,GoodRouter,ReasonableDevices,AnomLikely
728,1.60851306042716,Compatiable,UnAuthorizedAccess,OverSubscription,GoodDesign,NotProneToHackers,CommonProtocol,IneffectiveProtocol,DefinedFileLimits,ImProperFirewalls,2018-11-05,2019-08-27,2017-07-27,119.300864222952,HardwareIncompatiability,GoodRouter,ManyDevices,AnomLikely
321,2.86677568118516,Compatiable,AuthorizedAccess,OverSubscription,GoodDesign,ProneToHackers,OwnProtocol,EffectiveProtocol,DefinedFileLimits,ImProperFirewalls,2017-04-29,2017-10-18,2016-12-27,53.0694523535273,Hardwarecompatiability,OutdatedRouter,ReasonableDevices,AnomLikely
202,1.09409305838094,Compatiable,AuthorizedAccess,OverSubscription,PoorDesign,NotProneToHackers,OwnProtocol,IneffectiveProtocol,UnDefinedFileLimits,ImProperFirewalls,2003-06-26,2004-02-11,2001-10-04,51.5644614600498,Hardwarecompatiability,OutdatedRouter,ReasonableDevices,AnomLikely
309,0.071024652978351,Compatiable,AuthorizedAccess,OverSubscription,PoorDesign,ProneToHackers,CommonProtocol,IneffectiveProtocol,DefinedFileLimits,ProperFirewalls,2011-07-21,2011-11-10,2011-05-17,57.9154939080304,Hardwarecompatiability,OutdatedRouter,ReasonableDevices,AnomLikely
771,2.70957713068695,InCompatiable,UnAuthorizedAccess,ReasonableSubscription,PoorDesign,NotProneToHackers,CommonProtocol,EffectiveProtocol,DefinedFileLimits,ImProperFirewalls,2003-01-20,2004-02-02,2001-09-28,48.9532962486486,HardwareIncompatiability,OutdatedRouter,ReasonableDevices,AnomLikely
798,1.73028104594512,InCompatiable,AuthorizedAccess,ReasonableSubscription,GoodDesign,NotProneToHackers,CommonProtocol,EffectiveProtocol,UnDefinedFileLimits,ProperFirewalls,2006-04-02,2007-12-16,2005-04-10,19.092690504913,Hardwarecompatiability,GoodRouter,ReasonableDevices,NoAnomaly
235,2.34441080620633,Compatiable,AuthorizedAccess,OverSubscription,PoorDesign,ProneToHackers,CommonProtocol,IneffectiveProtocol,DefinedFileLimits,ProperFirewalls,2006-12-02,2006-12-03,2006-01-30,138.377723579307,Hardwarecompatiability,GoodRouter,ManyDevices,AnomLikely
